image_filename,track_id,centroid_x_px_ellipse,centroid_y_px_ellipse,major_axis_px,minor_axis_px,orientation_deg,len_um
Acquisition_2475_3_0.png,23,626.1,700.9,11.89,8.88,84.34,4.1
Acquisition_2475_3_0.png,24,830.0,665.5,13.7,11.92,172.94,4.73
Acquisition_2475_3_0.png,25,760.5,647.7,16.1,11.51,63.41,5.55
Acquisition_2475_3_0.png,26,519.6,640.5,15.34,13.12,85.89,5.29
Acquisition_2475_3_0.png,27,751.0,622.1,13.18,9.77,33.22,4.55
Acquisition_2475_3_0.png,28,520.3,625.4,29.33,13.58,102.72,10.12
Acquisition_2475_3_0.png,29,557.8,617.2,20.18,10.55,57.01,6.96
Acquisition_2475_3_0.png,30,193.3,603.9,15.99,11.75,103.92,5.52
Acquisition_2475_3_0.png,31,763.4,593.7,15.61,9.21,16.67,5.39
Acquisition_2475_3_0.png,32,256.6,588.9,19.13,12.42,133.03,6.6
Acquisition_2475_3_0.png,33,410.6,580.3,11.58,11.13,90.55,3.99
Acquisition_2475_3_0.png,34,280.1,570.5,12.45,7.95,173.2,4.3
Acquisition_2475_3_0.png,35,474.1,562.2,17.11,13.54,135.49,5.9
Acquisition_2475_3_0.png,36,403.4,559.7,11.55,8.17,13.46,3.99
Acquisition_2475_3_0.png,37,90.7,539.8,21.34,15.52,100.0,7.36
Acquisition_2475_3_0.png,38,140.0,521.0,14.04,12.99,71.25,4.84
Acquisition_2475_3_0.png,39,516.0,516.8,17.8,13.06,111.98,6.14
Acquisition_2475_3_0.png,40,1004.3,519.8,29.0,10.86,153.46,10.0
Acquisition_2475_3_0.png,41,301.4,509.1,17.43,13.19,172.88,6.01
Acquisition_2475_3_0.png,42,952.4,484.9,12.97,10.95,73.57,4.47
Acquisition_2475_3_0.png,43,724.8,481.7,15.12,13.92,170.06,5.22
Acquisition_2475_3_0.png,44,76.0,472.0,17.57,14.2,75.5,6.06
Acquisition_2475_3_0.png,45,185.5,459.7,10.52,9.59,90.0,3.63
Acquisition_2475_3_0.png,46,163.3,458.1,14.81,12.79,42.04,5.11
Acquisition_2475_3_0.png,47,971.5,453.6,13.91,10.87,129.05,4.8
Acquisition_2475_3_0.png,48,372.1,454.7,16.92,14.85,44.98,5.84
Acquisition_2475_3_0.png,49,729.1,432.7,14.51,14.4,98.67,5.0
Acquisition_2475_3_0.png,50,818.5,384.5,14.84,10.05,72.17,5.12
Acquisition_2475_3_0.png,51,918.7,366.2,19.21,14.11,146.56,6.63
Acquisition_2475_3_0.png,52,1012.4,349.8,14.61,11.22,63.32,5.04
Acquisition_2475_3_0.png,53,52.3,317.3,15.37,10.52,179.85,5.3
Acquisition_2475_3_0.png,54,988.5,317.6,19.66,14.0,22.29,6.78
Acquisition_2475_3_0.png,55,628.9,302.7,15.4,9.16,24.36,5.31
Acquisition_2475_3_0.png,56,48.3,292.0,7.14,6.56,83.73,2.46
Acquisition_2475_3_0.png,57,705.9,288.8,18.95,11.42,13.19,6.54
Acquisition_2475_3_0.png,58,740.0,283.1,18.1,7.39,51.81,6.24
Acquisition_2475_3_0.png,59,863.8,279.1,17.18,14.54,171.95,5.93
Acquisition_2475_3_0.png,60,186.2,241.0,16.73,16.18,72.52,5.77
Acquisition_2475_3_0.png,61,216.3,221.6,14.8,11.79,67.43,5.11
Acquisition_2475_3_0.png,62,669.6,208.2,13.61,12.29,159.92,4.7
Acquisition_2475_3_0.png,63,476.0,173.4,20.35,10.63,97.13,7.02
Acquisition_2475_3_0.png,64,258.1,171.2,17.59,11.46,2.78,6.07
Acquisition_2475_3_0.png,65,326.2,175.6,36.71,19.49,34.83,12.66
Acquisition_2475_3_0.png,66,223.5,164.6,12.41,9.33,90.46,4.28
Acquisition_2475_3_0.png,67,519.2,153.7,16.31,12.84,130.93,5.63
Acquisition_2475_3_0.png,68,308.3,123.3,17.74,8.68,119.1,6.12
Acquisition_2475_3_0.png,69,338.1,100.4,15.26,11.81,162.13,5.26
Acquisition_2475_3_0.png,70,557.3,82.9,13.99,11.77,10.48,4.83
Acquisition_2475_3_1.png,1,577.6,1016.1,24.63,13.51,97.05,8.5
Acquisition_2475_3_1.png,2,607.2,1004.2,10.35,8.94,3.14,3.57
Acquisition_2475_3_1.png,3,912.7,961.4,12.89,12.1,129.47,4.45
Acquisition_2475_3_1.png,4,535.8,955.6,9.6,8.54,109.73,3.31
Acquisition_2475_3_1.png,5,244.2,945.1,10.99,7.72,1.11,3.79
Acquisition_2475_3_1.png,6,133.2,947.0,19.01,13.54,145.94,6.56
Acquisition_2475_3_1.png,7,808.4,938.9,16.05,11.91,22.82,5.54
Acquisition_2475_3_1.png,8,133.5,932.5,11.52,8.69,69.9,3.97
Acquisition_2475_3_1.png,9,536.2,904.8,10.09,5.45,101.96,3.48
Acquisition_2475_3_1.png,10,193.0,908.2,15.42,8.43,38.18,5.32
Acquisition_2475_3_1.png,11,29.2,889.9,14.49,8.92,2.63,5.0
Acquisition_2475_3_1.png,12,948.7,872.0,13.79,11.89,160.32,4.76
Acquisition_2475_3_1.png,13,484.3,866.4,23.15,8.46,35.81,7.99
Acquisition_2475_3_1.png,14,930.8,863.0,17.24,11.22,55.76,5.95
Acquisition_2475_3_1.png,15,264.4,857.0,11.5,11.2,157.61,3.97
Acquisition_2475_3_1.png,16,253.2,845.2,15.92,12.44,125.7,5.49
Acquisition_2475_3_1.png,17,162.9,841.7,14.77,13.63,105.63,5.1
Acquisition_2475_3_1.png,18,922.6,813.0,18.16,13.18,134.34,6.26
Acquisition_2475_3_1.png,19,80.1,751.0,18.17,11.04,147.96,6.27
Acquisition_2475_3_1.png,20,1010.3,744.0,12.86,12.78,5.65,4.44
Acquisition_2475_3_1.png,21,836.5,712.8,11.72,7.98,158.05,4.04
Acquisition_2475_3_1.png,22,437.5,686.4,15.02,13.44,60.18,5.18
Acquisition_2475_3_1.png,23,3.1,683.0,13.97,13.3,114.03,4.82
Acquisition_2475_3_1.png,24,526.5,674.2,15.25,12.03,15.49,5.26
Acquisition_2475_3_1.png,25,157.5,673.4,14.93,12.9,84.68,5.15
Acquisition_2475_3_1.png,26,78.9,667.5,10.75,9.62,86.38,3.71
Acquisition_2475_3_1.png,27,619.6,655.0,17.15,16.26,135.92,5.92
Acquisition_2475_3_1.png,28,357.8,650.1,15.33,14.76,139.51,5.29
Acquisition_2475_3_1.png,29,599.9,640.6,15.93,10.26,127.23,5.49
Acquisition_2475_3_1.png,30,453.4,626.7,10.68,10.15,83.53,3.68
Acquisition_2475_3_1.png,31,186.0,629.7,16.86,15.63,126.7,5.82
Acquisition_2475_3_1.png,32,558.3,622.2,13.7,12.77,24.95,4.73
Acquisition_2475_3_1.png,33,292.7,601.4,17.87,12.35,14.84,6.17
Acquisition_2475_3_1.png,34,78.7,592.0,15.67,15.27,107.77,5.41
Acquisition_2475_3_1.png,35,881.3,583.9,14.22,13.76,52.58,4.91
Acquisition_2475_3_1.png,36,359.5,576.1,32.79,17.37,30.98,11.31
Acquisition_2475_3_1.png,37,409.6,561.2,15.44,11.47,139.52,5.33
Acquisition_2475_3_1.png,38,60.8,546.4,13.65,10.01,49.87,4.71
Acquisition_2475_3_1.png,39,557.8,539.7,18.59,12.72,11.7,6.41
Acquisition_2475_3_1.png,40,276.1,531.4,14.79,11.66,69.03,5.1
Acquisition_2475_3_1.png,41,615.4,517.5,16.77,10.09,32.12,5.79
Acquisition_2475_3_1.png,42,880.2,506.3,16.43,15.37,144.21,5.67
Acquisition_2475_3_1.png,43,238.8,504.5,16.99,12.26,178.7,5.86
Acquisition_2475_3_1.png,44,989.7,480.7,18.62,12.03,136.82,6.42
Acquisition_2475_3_1.png,45,486.7,480.2,16.94,12.14,126.38,5.84
Acquisition_2475_3_1.png,46,57.2,473.5,10.51,9.69,173.07,3.62
Acquisition_2475_3_1.png,47,848.9,462.6,11.45,9.31,173.24,3.95
Acquisition_2475_3_1.png,48,458.0,453.4,17.71,12.54,114.94,6.11
Acquisition_2475_3_1.png,49,875.4,432.1,15.23,13.37,77.69,5.25
Acquisition_2475_3_1.png,50,160.3,417.4,15.33,13.18,51.81,5.29
Acquisition_2475_3_1.png,51,156.7,399.0,13.82,10.3,152.82,4.77
Acquisition_2475_3_1.png,52,670.7,388.3,15.72,13.37,115.21,5.42
Acquisition_2475_3_1.png,53,794.4,368.5,18.17,11.4,2.06,6.27
Acquisition_2475_3_1.png,54,756.0,362.4,8.2,7.77,31.3,2.83
Acquisition_2475_3_1.png,55,126.5,357.1,16.98,14.05,126.17,5.86
Acquisition_2475_3_1.png,56,52.8,309.7,17.6,11.82,62.96,6.07
Acquisition_2475_3_1.png,57,69.4,284.2,12.08,8.78,47.15,4.17
Acquisition_2475_3_1.png,58,500.8,272.0,19.25,13.03,129.42,6.64
Acquisition_2475_3_1.png,59,455.7,265.4,13.43,12.91,122.18,4.63
Acquisition_2475_3_1.png,60,153.5,269.1,30.76,13.46,164.85,10.61
Acquisition_2475_3_1.png,61,836.2,239.2,7.46,5.59,4.88,2.57
Acquisition_2475_3_1.png,62,799.0,226.8,9.21,6.99,31.82,3.18
Acquisition_2475_3_1.png,63,658.3,222.1,16.63,14.05,67.69,5.74
Acquisition_2475_3_1.png,64,113.2,199.7,17.67,14.46,27.69,6.1
Acquisition_2475_3_1.png,65,148.7,174.2,5.39,4.92,95.42,1.86
Acquisition_2475_3_1.png,66,703.8,158.8,13.36,12.33,67.86,4.61
Acquisition_2475_3_1.png,67,135.0,156.0,17.54,12.22,76.79,6.05
Acquisition_2475_3_1.png,68,900.7,146.1,13.82,12.4,63.43,4.77
Acquisition_2475_3_1.png,69,741.3,118.3,15.66,9.4,138.59,5.4
Acquisition_2475_3_1.png,70,162.2,97.1,12.8,11.46,25.35,4.42
Acquisition_2475_3_1.png,71,259.4,87.8,16.96,14.0,55.04,5.85
Acquisition_2475_3_1.png,72,890.3,75.9,14.71,10.3,102.32,5.07
Acquisition_2475_3_1.png,73,694.1,76.2,11.33,9.74,61.0,3.91
Acquisition_2475_3_1.png,74,691.6,50.0,12.58,12.09,28.47,4.34
Acquisition_2475_3_1.png,75,425.6,48.4,14.96,14.34,17.5,5.16
Acquisition_2475_3_1.png,76,832.0,44.8,18.2,14.38,106.78,6.28
Acquisition_2475_3_1.png,77,386.6,42.6,15.28,11.51,168.97,5.27
Acquisition_2475_3_1.png,78,278.7,33.0,15.54,9.52,59.99,5.36
Acquisition_2475_3_1.png,79,888.9,26.8,15.14,12.87,46.89,5.22
Acquisition_2475_3_1.png,80,725.1,20.2,10.16,6.87,13.74,3.51
Acquisition_2475_3_1.png,81,843.3,8.8,17.71,14.01,1.78,6.11
Acquisition_2475_3_1.png,82,450.1,5.3,14.0,10.71,174.88,4.83
Acquisition_2475_3_1.png,83,158.6,9.4,20.43,14.56,149.26,7.05
Acquisition_2519_0_0.png,1,357.5,916.1,13.31,8.06,136.83,4.59
Acquisition_2519_0_0.png,2,651.6,883.5,15.3,13.91,144.62,5.28
Acquisition_2519_0_0.png,3,408.5,870.8,12.68,12.0,64.72,4.38
Acquisition_2519_0_0.png,4,774.8,857.5,13.31,11.86,121.41,4.59
Acquisition_2519_0_0.png,5,456.8,845.8,17.59,14.2,165.15,6.07
Acquisition_2519_0_0.png,6,1008.7,821.0,15.15,14.14,78.32,5.23
Acquisition_2519_0_0.png,7,684.6,818.6,17.07,13.73,99.15,5.89
Acquisition_2519_0_0.png,8,968.2,797.2,10.68,8.6,138.26,3.68
Acquisition_2519_0_0.png,9,298.7,768.2,16.45,11.08,108.23,5.68
Acquisition_2519_0_0.png,10,1019.0,768.8,16.67,15.47,128.93,5.75
Acquisition_2519_0_0.png,11,828.7,766.4,15.55,14.2,119.48,5.37
Acquisition_2519_0_0.png,12,971.8,741.9,17.06,12.73,104.47,5.89
Acquisition_2519_0_0.png,13,591.5,741.3,16.96,11.68,138.1,5.85
Acquisition_2519_0_0.png,14,1009.8,727.4,14.27,9.26,136.89,4.92
Acquisition_2519_0_0.png,15,901.2,698.1,9.34,7.13,116.38,3.22
Acquisition_2519_0_0.png,16,203.3,671.7,18.25,9.19,170.17,6.3
Acquisition_2519_0_0.png,17,886.7,668.1,15.59,14.26,98.3,5.38
Acquisition_2519_0_0.png,18,415.4,657.4,13.47,10.6,118.82,4.65
Acquisition_2519_0_0.png,19,643.0,645.5,19.45,9.27,140.77,6.71
Acquisition_2519_0_0.png,20,839.5,620.5,8.94,7.99,81.16,3.08
Acquisition_2519_0_0.png,21,948.2,583.6,17.09,13.37,161.9,5.9
Acquisition_2519_0_0.png,22,800.9,558.3,12.08,8.36,153.17,4.17
Acquisition_2519_0_0.png,23,865.9,513.5,15.98,12.59,85.36,5.51
Acquisition_2519_0_0.png,24,958.7,497.2,11.9,10.15,125.92,4.11
Acquisition_2519_0_0.png,25,470.0,487.8,20.57,13.54,44.24,7.1
Acquisition_2519_0_0.png,26,547.1,487.6,24.59,19.59,9.37,8.48
Acquisition_2519_0_0.png,27,990.3,419.2,20.67,14.31,95.61,7.13
Acquisition_2519_0_0.png,28,459.7,328.0,26.89,8.98,123.53,9.28
Acquisition_2519_0_1.png,1,401.2,993.4,14.58,12.41,77.04,5.03
Acquisition_2519_0_1.png,2,221.5,952.7,15.14,13.48,44.23,5.22
Acquisition_2519_0_1.png,3,170.7,921.3,17.59,15.83,34.43,6.07
Acquisition_2519_0_1.png,4,663.7,903.4,14.57,12.59,86.73,5.03
Acquisition_2519_0_1.png,5,1007.9,870.0,16.63,12.44,58.83,5.74
Acquisition_2519_0_1.png,6,1012.3,846.8,16.42,11.58,45.14,5.67
Acquisition_2519_0_1.png,7,982.8,843.7,17.5,16.1,152.75,6.04
Acquisition_2519_0_1.png,8,971.8,818.3,13.35,12.07,88.26,4.61
Acquisition_2519_0_1.png,9,80.4,805.1,19.14,11.71,92.24,6.6
Acquisition_2519_0_1.png,10,957.2,771.1,14.94,13.5,1.66,5.15
Acquisition_2519_0_1.png,11,968.5,733.7,13.04,11.94,106.36,4.5
Acquisition_2519_0_1.png,12,678.3,733.7,15.61,14.38,91.8,5.38
Acquisition_2519_0_1.png,13,749.6,728.8,16.38,14.88,89.18,5.65
Acquisition_2519_0_1.png,14,844.6,653.2,12.62,9.9,127.82,4.35
Acquisition_2519_0_1.png,15,643.6,654.7,15.26,14.86,138.38,5.26
Acquisition_2519_0_1.png,16,166.7,630.7,13.04,11.46,37.58,4.5
Acquisition_2519_0_1.png,17,344.4,575.2,14.44,14.32,147.13,4.98
Acquisition_2519_0_1.png,18,291.9,577.0,20.28,12.97,26.33,7.0
Acquisition_2519_0_1.png,19,194.3,551.4,14.77,12.24,153.11,5.1
Acquisition_2519_0_1.png,20,400.3,548.6,18.98,10.4,105.48,6.55
Acquisition_2519_0_1.png,21,383.6,519.6,16.16,10.57,66.72,5.58
Acquisition_2519_0_1.png,22,136.1,446.9,11.41,8.24,107.56,3.93
Acquisition_2519_0_1.png,23,58.7,446.0,12.07,9.68,102.65,4.16
Acquisition_2519_0_1.png,24,818.9,413.7,12.05,11.11,54.71,4.16
Acquisition_2519_0_1.png,25,60.2,410.2,10.81,9.89,83.71,3.73
Acquisition_2519_0_1.png,26,416.3,395.4,10.14,9.44,104.15,3.5
Acquisition_2519_0_1.png,27,799.6,368.5,16.62,14.07,89.02,5.73
Acquisition_2519_0_1.png,28,538.9,360.7,15.88,10.47,45.48,5.48
Acquisition_2519_0_1.png,29,837.6,359.6,13.77,12.76,74.95,4.75
Acquisition_2519_0_1.png,30,192.5,347.8,14.03,9.54,91.37,4.84
Acquisition_2519_0_1.png,31,497.9,347.1,16.28,10.43,37.84,5.62
Acquisition_2519_0_1.png,32,120.8,340.9,17.95,11.32,84.87,6.19
Acquisition_2519_0_1.png,33,657.1,218.8,12.61,9.88,10.47,4.35
Acquisition_2519_0_1.png,34,994.8,208.3,21.23,15.56,144.55,7.32
Acquisition_2519_0_1.png,35,637.7,203.0,29.45,16.57,60.02,10.16
Acquisition_2519_0_1.png,36,414.1,184.3,16.21,12.09,142.37,5.59
Acquisition_2519_0_1.png,37,326.7,166.5,14.89,8.37,110.89,5.14
Acquisition_2519_0_1.png,38,838.3,165.8,16.7,15.34,81.24,5.76
Acquisition_2519_0_1.png,39,512.3,156.0,15.81,13.28,92.19,5.45
Acquisition_2519_0_1.png,40,890.9,137.9,15.97,10.93,98.97,5.51
Acquisition_2519_0_1.png,41,835.2,136.1,15.25,14.43,116.15,5.26
Acquisition_2519_0_1.png,42,522.2,124.2,11.08,9.74,86.87,3.82
Acquisition_2519_0_1.png,43,740.7,121.8,11.97,11.37,107.12,4.13
Acquisition_2519_0_1.png,44,810.5,92.6,10.59,10.27,85.42,3.65
Acquisition_2519_0_1.png,45,278.5,86.0,14.66,11.0,79.18,5.06
Acquisition_2519_0_1.png,46,761.0,50.9,17.7,13.68,129.06,6.11
Acquisition_2519_0_1.png,47,211.6,10.9,16.62,11.46,80.66,5.73
Acquisition_2519_1_0.png,1,96.0,990.5,19.44,14.59,85.87,6.71
Acquisition_2519_1_0.png,2,420.4,988.2,17.18,10.77,0.96,5.93
Acquisition_2519_1_0.png,3,133.2,977.8,15.26,12.81,122.79,5.27
Acquisition_2519_1_0.png,4,507.5,950.7,19.12,13.31,153.51,6.6
Acquisition_2519_1_0.png,5,907.7,945.3,17.13,12.42,134.5,5.91
Acquisition_2519_1_0.png,6,912.3,925.4,14.21,11.2,105.28,4.9
Acquisition_2519_1_0.png,7,169.3,911.6,14.98,10.92,98.69,5.17
Acquisition_2519_1_0.png,8,101.8,904.1,14.24,12.62,154.36,4.91
Acquisition_2519_1_0.png,9,538.8,879.3,12.29,11.14,92.19,4.24
Acquisition_2519_1_0.png,10,94.2,873.8,14.54,12.19,170.71,5.02
Acquisition_2519_1_0.png,11,152.6,867.6,15.84,12.67,99.27,5.46
Acquisition_2519_1_0.png,12,93.9,849.3,22.23,16.31,44.72,7.67
Acquisition_2519_1_0.png,13,142.3,817.2,15.42,10.45,46.49,5.32
Acquisition_2519_1_0.png,14,712.2,816.4,18.86,13.19,155.53,6.51
Acquisition_2519_1_0.png,15,305.1,800.7,16.12,13.1,15.15,5.56
Acquisition_2519_1_0.png,16,25.7,785.9,17.07,11.56,17.92,5.89
Acquisition_2519_1_0.png,17,276.4,744.6,14.43,9.1,18.98,4.98
Acquisition_2519_1_0.png,18,133.2,736.6,14.68,13.96,18.59,5.06
Acquisition_2519_1_0.png,19,840.9,728.7,13.4,12.59,88.12,4.62
Acquisition_2519_1_0.png,20,345.2,725.4,12.25,10.46,107.75,4.23
Acquisition_2519_1_0.png,21,797.5,707.7,12.69,12.56,52.11,4.38
Acquisition_2519_1_0.png,22,1011.0,698.7,16.98,10.06,95.36,5.86
Acquisition_2519_1_0.png,23,942.9,684.1,23.27,13.84,117.74,8.03
Acquisition_2519_1_0.png,24,985.3,658.8,24.95,15.78,114.64,8.61
Acquisition_2519_1_0.png,25,642.0,627.3,13.88,12.09,0.0,4.79
Acquisition_2519_1_0.png,26,309.4,621.5,15.55,13.53,95.12,5.37
Acquisition_2519_1_0.png,27,876.6,605.0,10.94,10.29,117.67,3.77
Acquisition_2519_1_0.png,28,84.3,597.9,17.03,12.91,164.79,5.87
Acquisition_2519_1_0.png,29,367.5,594.3,15.6,14.23,114.48,5.38
Acquisition_2519_1_0.png,30,862.3,592.7,19.18,15.53,132.2,6.62
Acquisition_2519_1_0.png,31,379.0,574.9,15.63,12.26,139.41,5.39
Acquisition_2519_1_0.png,32,884.0,565.1,16.16,14.19,137.94,5.57
Acquisition_2519_1_0.png,33,86.0,505.7,18.32,15.33,179.91,6.32
Acquisition_2519_1_0.png,34,340.3,500.6,12.66,11.35,87.75,4.37
Acquisition_2519_1_0.png,35,20.5,498.4,14.97,12.5,122.26,5.16
Acquisition_2519_1_0.png,36,562.8,496.6,14.91,11.08,32.87,5.14
Acquisition_2519_1_0.png,37,722.5,467.6,14.05,11.66,95.88,4.85
Acquisition_2519_1_0.png,38,554.4,403.3,16.21,15.45,153.36,5.59
Acquisition_2519_1_0.png,39,504.8,397.8,17.62,13.25,135.25,6.08
Acquisition_2519_1_0.png,40,309.4,315.6,12.5,7.39,62.08,4.31
Acquisition_2519_1_0.png,41,206.7,268.2,17.13,9.55,95.43,5.91
Acquisition_2519_1_0.png,42,665.0,255.9,16.05,12.47,142.13,5.54
Acquisition_2519_1_0.png,43,820.5,182.5,14.79,11.74,164.97,5.1
Acquisition_2519_1_0.png,44,712.9,143.4,17.43,10.66,135.69,6.01
Acquisition_2519_1_0.png,45,304.4,80.0,13.69,11.69,13.12,4.72
Acquisition_2519_1_1.png,1,765.7,978.0,15.97,13.15,157.25,5.51
Acquisition_2519_1_1.png,2,135.4,972.9,17.4,15.38,2.08,6.0
Acquisition_2519_1_1.png,3,73.9,951.9,14.09,13.35,152.07,4.86
Acquisition_2519_1_1.png,4,548.0,935.6,14.34,13.04,161.22,4.95
Acquisition_2519_1_1.png,5,725.8,924.6,13.44,12.89,48.54,4.64
Acquisition_2519_1_1.png,6,511.1,921.9,14.35,10.67,64.55,4.95
Acquisition_2519_1_1.png,7,737.5,915.3,15.23,13.18,139.27,5.26
Acquisition_2519_1_1.png,8,695.3,903.0,13.92,12.63,26.58,4.8
Acquisition_2519_1_1.png,9,793.8,882.0,12.82,11.89,84.75,4.42
Acquisition_2519_1_1.png,10,700.1,818.9,15.17,11.92,2.55,5.23
Acquisition_2519_1_1.png,11,828.7,755.5,14.59,8.59,137.01,5.03
Acquisition_2519_1_1.png,12,798.0,731.3,8.97,8.66,173.94,3.1
Acquisition_2519_1_1.png,13,326.0,728.5,14.71,10.66,126.64,5.07
Acquisition_2519_1_1.png,14,301.2,720.1,13.01,11.99,92.12,4.49
Acquisition_2519_1_1.png,15,829.2,694.9,14.35,11.1,145.06,4.95
Acquisition_2519_1_1.png,16,900.1,671.0,14.47,9.82,131.32,4.99
Acquisition_2519_1_1.png,17,550.2,662.1,15.79,10.85,175.26,5.45
Acquisition_2519_1_1.png,18,579.4,651.9,15.18,14.19,162.64,5.24
Acquisition_2519_1_1.png,19,162.5,601.6,29.97,14.65,88.97,10.34
Acquisition_2519_1_1.png,20,112.2,558.3,12.85,11.44,7.12,4.43
Acquisition_2519_1_1.png,21,244.2,499.9,10.95,8.96,59.86,3.78
Acquisition_2519_1_1.png,22,228.9,495.8,12.8,9.94,145.08,4.42
Acquisition_2519_1_1.png,23,670.2,485.3,13.12,8.03,10.19,4.53
Acquisition_2519_1_1.png,24,628.8,475.7,36.7,14.39,90.06,12.66
Acquisition_2519_1_1.png,25,265.5,472.4,18.82,9.37,104.85,6.49
Acquisition_2519_1_1.png,26,684.0,469.7,10.84,9.93,72.49,3.74
Acquisition_2519_1_1.png,27,67.8,470.3,16.39,10.04,2.37,5.66
Acquisition_2519_1_1.png,28,863.7,417.1,16.62,11.99,29.11,5.73
Acquisition_2519_1_1.png,29,223.3,409.5,17.39,13.5,50.88,6.0
Acquisition_2519_1_1.png,30,875.9,403.4,11.35,10.14,174.21,3.91
Acquisition_2519_1_1.png,31,546.4,394.3,11.6,8.76,61.47,4.0
Acquisition_2519_1_1.png,32,779.1,380.6,8.27,6.15,101.09,2.85
Acquisition_2519_1_1.png,33,370.4,364.6,13.51,7.43,24.44,4.66
Acquisition_2519_1_1.png,34,491.9,363.6,14.11,13.84,98.13,4.87
Acquisition_2519_1_1.png,35,594.0,359.6,14.52,13.72,25.23,5.01
Acquisition_2519_1_1.png,36,864.7,342.9,8.48,3.95,3.21,2.93
Acquisition_2519_1_1.png,37,747.7,343.0,15.82,10.65,160.79,5.46
Acquisition_2519_1_1.png,38,831.0,335.9,15.6,12.87,154.21,5.38
Acquisition_2519_1_1.png,39,535.7,327.2,15.18,11.64,144.5,5.24
Acquisition_2519_1_1.png,40,762.2,317.0,13.0,10.94,37.74,4.48
Acquisition_2519_1_1.png,41,358.6,309.5,21.94,11.68,53.74,7.57
Acquisition_2519_1_1.png,42,919.7,303.5,16.93,12.83,100.12,5.84
Acquisition_2519_1_1.png,43,343.9,288.5,21.27,10.79,140.26,7.34
Acquisition_2519_1_1.png,44,678.8,278.2,16.09,12.33,68.0,5.55
Acquisition_2519_1_1.png,45,605.5,263.7,14.68,12.52,177.06,5.06
Acquisition_2519_1_1.png,46,550.6,245.1,20.57,11.08,13.06,7.1
Acquisition_2519_1_1.png,47,43.6,237.9,13.51,9.08,133.94,4.66
Acquisition_2519_1_1.png,48,466.6,215.3,9.1,5.93,139.35,3.14
Acquisition_2519_1_1.png,49,380.0,204.1,16.9,14.04,133.86,5.83
Acquisition_2519_1_1.png,50,753.6,163.3,11.73,7.72,26.77,4.05
Acquisition_2519_1_1.png,51,735.4,54.7,12.39,11.25,31.69,4.28
Acquisition_2519_1_1.png,52,676.3,46.5,12.61,10.3,114.45,4.35
Acquisition_2519_1_1.png,53,736.0,14.1,33.54,12.67,17.05,11.57
Acquisition_2519_2_1.png,1,610.8,966.2,14.19,9.57,37.44,4.9
Acquisition_2519_2_1.png,2,261.8,961.0,13.27,12.6,22.52,4.58
Acquisition_2519_2_1.png,3,904.8,911.3,15.58,14.55,41.83,5.37
Acquisition_2519_2_1.png,4,722.3,890.2,12.21,11.3,95.57,4.21
Acquisition_2519_2_1.png,5,652.1,867.2,15.42,10.39,154.3,5.32
Acquisition_2519_2_1.png,6,905.7,862.0,14.17,7.06,33.25,4.89
Acquisition_2519_2_1.png,7,931.4,847.2,15.31,14.01,135.02,5.28
Acquisition_2519_2_1.png,8,110.8,812.2,14.12,11.58,44.59,4.87
Acquisition_2519_2_1.png,9,576.9,801.1,15.7,13.31,62.48,5.42
Acquisition_2519_2_1.png,10,820.3,795.1,10.13,9.14,71.71,3.5
Acquisition_2519_2_1.png,11,757.0,767.3,11.77,8.76,143.91,4.06
Acquisition_2519_2_1.png,12,757.7,748.7,11.43,7.55,94.24,3.94
Acquisition_2519_2_1.png,13,212.3,688.3,8.78,7.66,26.98,3.03
Acquisition_2519_2_1.png,14,8.9,688.4,13.14,11.97,34.79,4.53
Acquisition_2519_2_1.png,15,1015.2,680.5,12.75,11.87,2.56,4.4
Acquisition_2519_2_1.png,16,466.9,656.9,13.22,8.13,37.42,4.56
Acquisition_2519_2_1.png,17,576.7,633.3,14.91,11.59,140.81,5.14
Acquisition_2519_2_1.png,18,665.4,611.3,15.57,10.11,149.03,5.37
Acquisition_2519_2_1.png,19,339.4,588.4,14.91,11.86,70.2,5.14
Acquisition_2519_2_1.png,20,320.9,576.9,12.34,9.77,124.36,4.26
Acquisition_2519_2_1.png,21,179.9,576.3,13.34,11.42,42.23,4.6
Acquisition_2519_2_1.png,22,486.3,577.0,17.67,12.66,176.69,6.1
Acquisition_2519_2_1.png,23,49.2,573.3,10.93,8.06,151.63,3.77
Acquisition_2519_2_1.png,24,1000.2,523.3,14.75,10.35,138.46,5.09
Acquisition_2519_2_1.png,25,751.1,485.1,13.14,11.33,92.86,4.53
Acquisition_2519_2_1.png,26,249.9,477.2,14.41,12.64,158.29,4.97
Acquisition_2519_2_1.png,27,637.8,439.2,12.82,7.47,11.79,4.42
Acquisition_2519_2_1.png,28,742.0,430.5,16.51,9.36,64.36,5.69
Acquisition_2519_2_1.png,29,670.4,369.4,15.43,13.52,123.24,5.32
Acquisition_2519_2_1.png,30,865.2,356.7,14.71,12.22,51.89,5.08
Acquisition_2519_2_1.png,31,832.1,352.9,11.55,6.14,175.4,3.98
Acquisition_2519_2_1.png,32,311.8,354.3,15.3,8.68,143.88,5.28
Acquisition_2519_2_1.png,33,583.9,352.1,14.47,13.78,25.03,4.99
Acquisition_2519_2_1.png,34,582.0,320.2,15.15,11.04,40.37,5.23
Acquisition_2519_2_1.png,35,773.5,310.3,13.67,10.5,25.56,4.72
